Explorers 2270488_2449486_Explorers.c [["CallExpr", 5.107347e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.681562e+00], ["ParenExpr", 2.322737e+01], ["UnaryOperator", 2.463538e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.237057e+01], ["CaseStmt", 8.681562e+00], ["IntegerLiteral", 6.711248e+00], ["DeclRefExpr", 2.679681e+01], ["Var", 1.937500e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026940e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.506751e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.027211e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.023593e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.059854e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.209747e+01], ["CompoundStmt", 3.527398e+00], ["BinaryOperator", 2.367748e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Explorers 2270488_2453486_Explorers.c [["IfStmt", 8.400000e+00], ["CallExpr", 5.166668e+00], ["BreakStmt", 8.619570e+00], ["ParenExpr", 2.283102e+01], ["UnaryOperator", 2.431093e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.235377e+01], ["CaseStmt", 8.619570e+00], ["IntegerLiteral", 6.584708e+00], ["DeclRefExpr", 2.627401e+01], ["Var", 2.029412e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.019599e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.517026e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.359155e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.018473e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.055986e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.128268e+01], ["CompoundStmt", 3.635762e+00], ["BinaryOperator", 2.324514e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Explorers 2270488_2463486_Explorers.c [["CallExpr", 5.063951e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.514288e+00], ["ParenExpr", 2.319134e+01], ["UnaryOperator", 2.400155e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.240415e+01], ["CaseStmt", 8.514288e+00], ["IntegerLiteral", 6.725339e+00], ["DeclRefExpr", 2.673098e+01], ["Var", 1.967742e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026477e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.506250e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.107913e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022961e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052069e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.212578e+01], ["CompoundStmt", 3.571429e+00], ["BinaryOperator", 2.363185e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Explorers 2974486_5709773144064000_Explorers.c [["CallExpr", 4.916667e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.485205e+00], ["ParenExpr", 2.275332e+01], ["UnaryOperator", 2.398787e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.236917e+01], ["CaseStmt", 8.485206e+00], ["IntegerLiteral", 6.719656e+00], ["DeclRefExpr", 2.619658e+01], ["Var", 1.967742e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023812e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.507935e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021819e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052650e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.213284e+01], ["CompoundStmt", 3.571428e+00], ["BinaryOperator", 2.313742e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
Explorers 2974486_5756407898963968_Explorers.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.258325e+01], ["UnaryOperator", 2.467731e+01], ["BreakStmt", 8.811882e+00], ["ParenExpr", 2.358322e+01], ["BinaryOperator", 2.403465e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.811880e+00], ["IntegerLiteral", 6.624154e+00], ["DeclRefExpr", 2.703055e+01], ["Var", 1.900000e+00], ["CallExpr", 5.303190e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025940e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.503312e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.318471e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021881e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.068027e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.151039e+01], ["CompoundStmt", 3.474026e+00]] 
float 1460488_1483485_float.c [["CallExpr", 5.152541e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.432451e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.241692e+01], ["CaseStmt", 8.593406e+00], ["IntegerLiteral", 6.712444e+00], ["DeclRefExpr", 2.668193e+01], ["Var", 1.824176e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.361035e+01], ["BreakStmt", 8.593404e+00], ["ParenExpr", 2.317724e+01], ["StringLiteral", 4.000000e+00], ["Type", 6.022848e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.411348e+00], ["ImplicitCastExpr", 1.229033e+01], ["CompoundAssignOperator", 8.479499e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.773333e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021411e+00], ["MemberExpr", 1.055363e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
float 1460488_1483488_float.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.238927e+01], ["UnaryOperator", 2.359192e+01], ["BreakStmt", 8.502994e+00], ["ParenExpr", 2.263941e+01], ["BinaryOperator", 2.301920e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.502994e+00], ["IntegerLiteral", 6.659639e+00], ["DeclRefExpr", 2.606302e+01], ["Var", 1.967742e+00], ["CallExpr", 4.952663e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023429e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.478660e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021068e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.051944e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.176257e+01], ["CompoundStmt", 3.571429e+00]] 
float 1460488_1595491_float.c [["CallExpr", 4.982457e+00], ["IfStmt", 8.400000e+00], ["BreakStmt", 8.523255e+00], ["ParenExpr", 2.321408e+01], ["UnaryOperator", 2.436457e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.239223e+01], ["CaseStmt", 8.523255e+00], ["IntegerLiteral", 6.729706e+00], ["DeclRefExpr", 2.658541e+01], ["Var", 2.060606e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025349e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.507598e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022851e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.053448e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.196566e+01], ["CompoundStmt", 3.682759e+00], ["BinaryOperator", 2.358299e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
float 2270488_2449486_float.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.605717e+00], ["ParenExpr", 2.319710e+01], ["UnaryOperator", 2.453128e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.240147e+01], ["BinaryOperator", 2.361944e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.605718e+00], ["IntegerLiteral", 6.731462e+00], ["DeclRefExpr", 2.665441e+01], ["Var", 1.937500e+00], ["CallExpr", 5.107347e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023761e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.508251e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.269504e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022272e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.056835e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.199093e+01], ["CompoundStmt", 3.527397e+00]] 
float 2270488_2453486_float.c [["CallExpr", 5.392474e+00], ["IfStmt", 8.375000e+00], ["UnaryOperator", 2.428246e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.247203e+01], ["CaseStmt", 8.683938e+00], ["IntegerLiteral", 6.679849e+00], ["DeclRefExpr", 2.674576e+01], ["Var", 1.927835e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.369931e+01], ["BreakStmt", 8.683930e+00], ["ParenExpr", 2.326676e+01], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.027023e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.527399e+00], ["ImplicitCastExpr", 1.192539e+01], ["CompoundAssignOperator", 8.501575e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.943749e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022313e+00], ["MemberExpr", 1.058904e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
float 2270488_2463486_float.c [["IfStmt", 8.375000e+00], ["BreakStmt", 8.537500e+00], ["ParenExpr", 2.281992e+01], ["UnaryOperator", 2.393009e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.228461e+01], ["BinaryOperator", 2.321500e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.537502e+00], ["IntegerLiteral", 6.712564e+00], ["DeclRefExpr", 2.623801e+01], ["Var", 1.967742e+00], ["CallExpr", 4.988235e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023986e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.506801e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.564625e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021734e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052530e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.184184e+01], ["CompoundStmt", 3.571429e+00]] 
float 2974486_5709773144064000_float.c [["CallExpr", 4.916667e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.485205e+00], ["ParenExpr", 2.273781e+01], ["UnaryOperator", 2.394587e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.230439e+01], ["CaseStmt", 8.485208e+00], ["IntegerLiteral", 6.756386e+00], ["DeclRefExpr", 2.612478e+01], ["Var", 1.967742e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.027016e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.486323e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.024328e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.053333e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.195376e+01], ["CompoundStmt", 3.571428e+00], ["BinaryOperator", 2.313614e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
float 2974486_5756407898963968_float.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.454545e+00], ["ArraySubscriptExpr", 1.246841e+01], ["UnaryOperator", 2.443488e+01], ["BreakStmt", 8.746409e+00], ["ParenExpr", 2.354108e+01], ["CallExpr", 5.414508e+00], ["CaseStmt", 8.746411e+00], ["IntegerLiteral", 6.652932e+00], ["DeclRefExpr", 2.705419e+01], ["Var", 1.972222e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025484e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.495440e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 5.449367e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021504e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.061589e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 7.000000e+00], ["ImplicitCastExpr", 1.177325e+01], ["CompoundStmt", 3.515528e+00], ["BinaryOperator", 2.400619e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 1460488_1483485_goober.c [["CallExpr", 4.880241e+00], ["IfStmt", 8.333333e+00], ["BreakStmt", 8.484849e+00], ["ParenExpr", 2.274524e+01], ["UnaryOperator", 2.387631e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.204863e+01], ["CaseStmt", 8.484849e+00], ["IntegerLiteral", 6.709502e+00], ["DeclRefExpr", 2.620649e+01], ["Var", 1.852273e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023277e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.468551e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.897810e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021767e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.055036e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.194146e+01], ["CompoundStmt", 3.437956e+00], ["BinaryOperator", 2.312147e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 1460488_1483488_goober.c [["IfStmt", 8.333333e+00], ["BreakStmt", 8.497041e+00], ["ParenExpr", 2.258243e+01], ["UnaryOperator", 2.354920e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.227828e+01], ["BinaryOperator", 2.300174e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.497044e+00], ["IntegerLiteral", 6.681280e+00], ["DeclRefExpr", 2.605567e+01], ["Var", 1.852273e+00], ["CallExpr", 4.958580e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023343e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.458968e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021755e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.054138e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.177182e+01], ["CompoundStmt", 3.437956e+00]] 
goober 1460488_1595491_goober.c [["IfStmt", 8.375000e+00], ["CallExpr", 4.982457e+00], ["BreakStmt", 8.532546e+00], ["ParenExpr", 2.282958e+01], ["UnaryOperator", 2.398251e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.234774e+01], ["CaseStmt", 8.532546e+00], ["IntegerLiteral", 6.664875e+00], ["DeclRefExpr", 2.635376e+01], ["Var", 1.957447e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.022106e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.485981e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020461e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052669e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.190448e+01], ["CompoundStmt", 3.556338e+00], ["BinaryOperator", 2.324257e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 2270488_2449486_goober.c [["CallExpr", 5.055867e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.666666e+00], ["ParenExpr", 2.293490e+01], ["UnaryOperator", 2.404490e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.245397e+01], ["CaseStmt", 8.666666e+00], ["IntegerLiteral", 6.662408e+00], ["DeclRefExpr", 2.643630e+01], ["Var", 1.909091e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023528e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.503403e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021420e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.058427e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.214629e+01], ["CompoundStmt", 3.486842e+00], ["BinaryOperator", 2.338345e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 2270488_2453486_goober.c [["CallExpr", 5.094973e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.627660e+00], ["ParenExpr", 2.306614e+01], ["UnaryOperator", 2.410999e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.240819e+01], ["CaseStmt", 8.627660e+00], ["IntegerLiteral", 6.706404e+00], ["DeclRefExpr", 2.651147e+01], ["Var", 1.918367e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.025174e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.486401e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.978571e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022336e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.058389e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.232083e+01], ["CompoundStmt", 3.500000e+00], ["BinaryOperator", 2.346252e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 2270488_2463486_goober.c [["CallExpr", 4.982457e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.510867e+00], ["ParenExpr", 2.302166e+01], ["SwitchStmt", 7.555555e+00], ["UnaryOperator", 2.425068e+01], ["ArraySubscriptExpr", 1.242557e+01], ["CaseStmt", 8.510872e+00], ["IntegerLiteral", 6.750485e+00], ["DeclRefExpr", 2.653745e+01], ["Var", 1.978948e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.026526e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.488438e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.978571e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.023129e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.054807e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.256838e+01], ["CompoundStmt", 3.566434e+00], ["BinaryOperator", 2.343221e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 2974486_5709773144064000_goober.c [["CallExpr", 4.916667e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.476742e+00], ["ParenExpr", 2.264898e+01], ["UnaryOperator", 2.380341e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.247664e+01], ["CaseStmt", 8.476745e+00], ["IntegerLiteral", 6.668269e+00], ["DeclRefExpr", 2.613688e+01], ["Var", 1.967742e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023729e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.498474e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 3.992754e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021365e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.053082e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.203850e+01], ["CompoundStmt", 3.571429e+00], ["BinaryOperator", 2.304739e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
goober 2974486_5756407898963968_goober.c [["IfStmt", 8.333333e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.242543e+01], ["UnaryOperator", 2.393366e+01], ["BreakStmt", 8.652409e+00], ["ParenExpr", 2.283370e+01], ["CallExpr", 5.224044e+00], ["CaseStmt", 8.652406e+00], ["IntegerLiteral", 6.689788e+00], ["DeclRefExpr", 2.636288e+01], ["Var", 1.806452e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023654e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.474685e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.447552e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022016e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.055944e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.191444e+01], ["CompoundStmt", 3.374150e+00], ["BinaryOperator", 2.328016e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
HonMing 1460488_1483485_HonMing.c [["CallExpr", 5.005917e+00], ["IfStmt", 8.333333e+00], ["UnaryOperator", 2.389729e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.237015e+01], ["CaseStmt", 8.477777e+00], ["IntegerLiteral", 6.718569e+00], ["DeclRefExpr", 2.617243e+01], ["Var", 1.852273e+00], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["BinaryOperator", 2.308347e+01], ["BreakStmt", 8.477779e+00], ["ParenExpr", 2.268834e+01], ["StringLiteral", 4.000000e+00], ["Type", 6.024071e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["CompoundStmt", 3.451852e+00], ["ImplicitCastExpr", 1.191741e+01], ["CompoundAssignOperator", 8.482035e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.621622e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.022521e+00], ["MemberExpr", 1.056493e+01], ["UnaryExprOrTypeTraitExpr", 7.000000e+00], ["Typedef", 1.000000e+00], ["Field", 2.000000e+00]] 
HonMing 1460488_1483488_HonMing.c [["CallExpr", 5.057802e+00], ["IfStmt", 8.375000e+00], ["BreakStmt", 8.534089e+00], ["ParenExpr", 2.261252e+01], ["UnaryOperator", 2.360988e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.244602e+01], ["CaseStmt", 8.534089e+00], ["IntegerLiteral", 6.654411e+00], ["DeclRefExpr", 2.608259e+01], ["Var", 1.957447e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.023503e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.486408e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.543625e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.021312e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052041e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.191176e+01], ["CompoundStmt", 3.556338e+00], ["BinaryOperator", 2.301779e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
HonMing 1460488_1595491_HonMing.c [["IfStmt", 8.375000e+00], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.232054e+01], ["UnaryOperator", 2.418144e+01], ["BreakStmt", 8.538923e+00], ["ParenExpr", 2.290559e+01], ["BinaryOperator", 2.334890e+01], ["DeclStmt", 3.000000e+00], ["Function", 1.000000e+00], ["CaseStmt", 8.538923e+00], ["IntegerLiteral", 6.665886e+00], ["DeclRefExpr", 2.645018e+01], ["Var", 1.957447e+00], ["CallExpr", 4.982455e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.021695e+00], ["Record", 1.000000e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.496773e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.086331e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.020274e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.052728e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.200612e+01], ["CompoundStmt", 3.556338e+00]] 
HonMing 2270488_2449486_HonMing.c [["CallExpr", 5.080000e+00], ["IfStmt", 8.250000e+00], ["BreakStmt", 8.609756e+00], ["ParenExpr", 2.272904e+01], ["UnaryOperator", 2.387917e+01], ["SwitchStmt", 7.555555e+00], ["ArraySubscriptExpr", 1.228080e+01], ["CaseStmt", 8.609756e+00], ["IntegerLiteral", 6.641284e+00], ["DeclRefExpr", 2.620326e+01], ["Var", 1.705882e+00], ["Record", 1.000000e+00], ["StringLiteral", 4.000000e+00], ["Type", 6.020900e+00], ["Enum", 1.000000e+00], ["CompoundAssignOperator", 8.448277e+00], ["WhileStmt", 4.000000e+00], ["ParmVar", 4.458905e+00], ["EnumConstant", 2.000000e+00], ["InitListExpr", 2.333333e+00], ["CStyleCastExpr", 5.019932e+00], ["Field", 2.000000e+00], ["MemberExpr", 1.054651e+01], ["Typedef", 1.000000e+00], ["ReturnStmt", 6.666667e+00], ["ImplicitCastExpr", 1.141374e+01], ["CompoundStmt", 3.275362e+00], ["BinaryOperator", 2.315226e+01], ["Function", 1.000000e+00], ["DeclStmt", 3.000000e+00]] 
